Height,BMI,Sex,Weight
181.2,32.39,Male,106.3
177.5,28.0,Male,88.2
173.9,29.83,Male,90.2
178.2,34.81,Male,110.5
182.7,23.47,Male,78.3
183.1,34.31,Male,115.0
173.3,32.3,Male,97.0
188.4,22.16,Male,78.7
183.3,32.02,Male,107.6
187.7,29.52,Male,104.0
195.1,25.86,Male,98.4
183.3,30.04,Male,100.9
168.4,29.94,Male,84.9
183.6,21.04,Male,70.9
171.3,22.35,Male,65.6
187.6,32.39,Male,114.0
176.3,32.74,Male,101.8
178.9,33.27,Male,106.5
186.8,25.02,Male,87.3
169.7,29.13,Male,83.9
191.6,26.47,Male,97.2
195.2,29.3,Male,111.6
180.9,30.57,Male,100.0
173.5,29.71,Male,89.4
173.0,24.98,Male,74.8
178.4,26.46,Male,84.2
182.0,24.85,Male,82.3
168.5,21.59,Male,61.3
178.5,25.74,Male,82.0
171.8,28.31,Male,83.6
185.4,35.8,Male,123.1
176.0,33.26,Male,103.0
181.9,28.29,Male,93.6
186.9,21.34,Male,74.5
170.0,23.9,Male,69.1
170.5,23.44,Male,68.1
179.1,22.79,Male,73.1
176.1,33.36,Male,103.5
182.9,24.99,Male,83.6
164.4,33.78,Male,91.3
181.1,22.81,Male,74.8
175.8,27.23,Male,84.2
173.3,30.0,Male,90.1
184.0,25.58,Male,86.6
176.0,30.35,Male,94.0
185.4,23.99,Male,82.5
179.9,28.03,Male,90.7
174.0,23.28,Male,70.5
175.9,26.38,Male,81.6
173.1,22.33,Male,66.9
166.0,24.07,Male,66.3
177.5,23.04,Male,72.6
183.1,34.38,Male,115.3
184.1,36.47,Male,123.6
181.2,30.15,Male,99.0
187.3,26.67,Male,93.6
189.8,28.39,Male,102.3
174.4,29.19,Male,88.8
178.8,26.15,Male,83.6
178.3,19.34,Male,61.5
176.6,23.9,Male,74.5
183.1,28.95,Male,97.1
173.9,30.23,Male,91.4
184.8,27.56,Male,94.1
190.6,30.61,Male,111.2
194.0,22.73,Male,85.5
175.2,30.22,Male,92.8
193.5,25.77,Male,96.5
169.8,34.24,Male,98.7
178.0,28.78,Male,91.2
180.2,26.65,Male,86.5
174.0,32.63,Male,98.8
174.6,25.61,Male,78.1
192.3,26.53,Male,98.1
169.8,28.7,Male,82.7
173.2,24.86,Male,74.6
183.8,21.28,Male,71.9
181.3,23.9,Male,78.6
165.8,26.4,Male,72.6
169.5,25.67,Male,73.8
175.3,24.73,Male,76.0
176.6,27.37,Male,85.4
174.8,31.87,Male,97.4
176.9,26.85,Male,84.0
178.9,21.31,Male,68.2
185.0,29.77,Male,101.9
175.4,30.48,Male,93.8
182.9,32.31,Male,108.1
179.7,29.3,Male,94.6
178.2,32.68,Male,103.8
178.0,25.24,Male,80.0
193.0,30.17,Male,112.4
181.2,24.21,Male,79.5
180.6,30.71,Male,100.2
183.6,30.05,Male,101.3
181.5,24.3,Male,80.0
183.6,25.28,Male,85.2
181.7,32.73,Male,108.1
168.9,31.56,Male,90.0
188.9,23.31,Male,83.2
182.6,27.97,Male,93.3
178.3,22.44,Male,71.3
177.0,26.97,Male,84.5
187.4,28.05,Male,98.5
178.6,30.59,Male,97.6
181.4,24.92,Male,82.0
192.1,23.99,Male,88.5
176.5,26.12,Male,81.4
200.2,29.54,Male,118.4
173.0,27.18,Male,81.3
191.0,17.57,Male,64.1
187.6,32.18,Male,113.3
194.9,20.92,Male,79.5
179.6,23.12,Male,74.6
178.5,27.2,Male,86.7
183.1,24.63,Male,82.6
177.8,24.13,Male,76.3
181.4,22.26,Male,73.2
178.7,21.65,Male,69.1
182.1,28.98,Male,96.1
166.8,31.04,Male,86.4
180.2,30.79,Male,100.0
174.4,32.04,Male,97.5
173.3,25.02,Male,75.1
185.5,32.94,Male,113.3
191.6,22.82,Male,83.8
176.3,28.54,Male,88.7
176.1,29.51,Male,91.5
184.0,22.59,Male,76.5
181.0,26.78,Male,87.7
182.1,26.12,Male,86.6
179.1,31.9,Male,102.3
185.7,26.08,Male,89.9
182.3,33.21,Male,110.4
173.0,25.72,Male,77.0
193.4,27.57,Male,103.1
169.6,24.26,Male,69.8
191.2,26.15,Male,95.6
180.6,26.06,Male,85.0
180.0,33.92,Male,109.9
179.9,23.96,Male,77.5
181.4,28.83,Male,94.9
175.1,25.67,Male,78.7
168.8,26.96,Male,76.8
176.6,27.54,Male,85.9
188.1,30.92,Male,109.4
169.5,22.16,Male,63.7
170.5,29.53,Male,85.8
180.7,25.87,Male,84.5
188.6,30.75,Male,109.4
185.1,25.12,Male,86.1
182.2,28.52,Male,94.7
176.0,33.46,Male,103.6
182.6,28.91,Male,96.4
184.6,30.47,Male,103.8
182.6,33.5,Male,111.7
176.2,24.85,Male,77.2
174.5,30.95,Male,94.2
185.3,27.18,Male,93.3
191.3,32.42,Male,118.6
172.2,25.63,Male,76.0
189.0,24.78,Male,88.5
174.5,29.24,Male,89.0
165.9,26.86,Male,73.9
167.9,29.11,Male,82.1
181.3,35.92,Male,118.1
177.9,34.4,Male,108.9
196.0,35.05,Male,134.6
178.5,28.88,Male,92.0
183.9,15.75,Male,53.3
176.2,29.59,Male,91.9
168.7,32.12,Male,91.4
181.3,29.54,Male,97.1
174.2,30.42,Male,92.3
175.5,26.82,Male,82.6
177.3,26.83,Male,84.3
183.6,23.15,Male,78.0
199.0,23.61,Male,93.5
179.2,22.28,Male,71.5
176.7,28.98,Male,90.5
180.4,29.9,Male,97.3
188.1,30.19,Male,106.8
173.2,34.61,Male,103.8
190.9,30.6,Male,111.5
176.8,23.65,Male,73.9
178.7,27.5,Male,87.8
184.9,27.32,Male,93.4
185.1,30.65,Male,105.0
179.2,24.32,Male,78.1
190.1,19.27,Male,69.6
173.6,22.62,Male,68.2
186.0,18.6,Male,64.3
166.0,27.76,Male,76.5
172.1,27.9,Male,82.6
187.1,33.37,Male,116.8
176.0,29.1,Male,90.1
178.0,35.69,Male,113.1
198.3,29.08,Male,114.4
186.6,23.25,Male,81.0
182.6,24.04,Male,80.2
168.8,24.57,Male,70.0
176.0,28.28,Male,87.6
186.3,30.26,Male,105.0
190.0,25.91,Male,93.5
192.1,29.61,Male,109.3
183.2,30.83,Male,103.5
183.1,23.93,Male,80.2
186.7,26.0,Male,90.6
174.3,27.94,Male,84.9
185.9,31.31,Male,108.2
192.8,20.75,Male,77.1
177.0,19.88,Male,62.3
186.6,31.55,Male,109.9
173.7,25.64,Male,77.4
187.9,23.79,Male,84.0
180.2,31.89,Male,103.6
174.1,25.52,Male,77.4
182.0,27.97,Male,92.6
186.4,28.53,Male,99.1
181.3,23.04,Male,75.7
175.7,26.37,Male,81.4
183.2,28.27,Male,94.9
183.9,26.02,Male,88.0
169.2,30.86,Male,88.3
179.6,23.98,Male,77.4
168.9,27.06,Male,77.2
182.2,27.53,Male,91.4
177.3,31.26,Male,98.3
183.5,27.62,Male,93.0
180.4,25.61,Male,83.3
190.6,24.2,Male,87.9
179.7,29.78,Male,96.2
182.2,32.0,Male,106.2
191.4,34.78,Male,127.4
170.8,25.69,Male,74.9
178.6,31.8,Male,101.4
184.2,22.52,Male,76.4
189.6,25.96,Male,93.3
185.7,29.53,Male,101.8
170.1,25.77,Male,74.6
173.4,30.0,Male,90.2
181.2,32.3,Male,106.1
182.2,33.91,Male,112.6
176.2,25.08,Male,77.9
179.3,26.85,Male,86.3
185.0,21.9,Male,75.0
178.1,27.97,Male,88.7
179.7,31.95,Male,103.2
180.8,33.14,Male,108.3
175.4,23.83,Male,73.3
176.9,25.65,Male,80.3
177.7,26.35,Male,83.2
185.3,29.46,Male,101.2
181.2,25.0,Male,82.1
176.6,25.2,Male,78.6
173.6,35.52,Male,107.0
182.1,19.54,Male,64.8
176.4,23.8,Male,74.1
179.1,29.74,Male,95.4
186.8,19.99,Male,69.8
192.0,25.57,Male,94.3
187.6,31.68,Male,111.5
171.8,27.14,Male,80.1
188.2,28.19,Male,99.8
176.1,31.62,Male,98.1
186.3,23.81,Male,82.6
185.0,19.85,Male,67.9
186.1,28.17,Male,97.6
186.1,28.98,Male,100.4
181.9,29.1,Male,96.3
178.9,25.75,Male,82.4
189.8,23.06,Male,83.1
178.1,28.5,Male,90.4
170.2,21.96,Male,63.6
176.4,28.94,Male,90.1
180.8,32.7,Male,106.9
168.1,25.38,Male,71.7
177.7,24.85,Male,78.5
199.0,23.57,Male,93.3
176.2,25.57,Male,79.4
189.6,26.4,Male,94.9
189.1,25.81,Male,92.3
175.7,32.36,Male,99.9
184.6,28.78,Male,98.1
184.3,22.44,Male,76.2
177.9,22.36,Male,70.8
182.1,30.18,Male,100.1
185.3,29.96,Male,102.9
176.8,34.9,Male,109.1
180.9,27.74,Male,90.8
180.6,30.31,Male,98.9
185.2,32.29,Male,110.8
178.0,25.93,Male,82.2
175.4,24.99,Male,76.9
175.1,24.35,Male,74.7
187.4,29.56,Male,103.8
187.9,20.11,Male,71.0
183.6,34.68,Male,116.9
182.3,33.87,Male,112.6
181.4,33.08,Male,108.9
160.4,31.38,Male,80.7
176.3,18.48,Male,57.4
187.6,28.53,Male,100.4
171.6,24.99,Male,73.6
176.3,27.68,Male,86.0
181.0,25.35,Male,83.0
181.3,28.09,Male,92.3
190.4,29.33,Male,106.3
172.9,25.05,Male,74.9
172.0,26.01,Male,76.9
184.4,17.15,Male,58.3
170.7,31.24,Male,91.0
176.9,23.91,Male,74.8
179.5,22.05,Male,71.0
185.3,28.21,Male,96.9
180.6,25.37,Male,82.7
181.9,28.94,Male,95.8
177.5,23.29,Male,73.4
171.7,26.0,Male,76.7
182.6,27.25,Male,90.9
170.3,28.68,Male,83.2
174.5,22.23,Male,67.7
176.6,25.02,Male,78.0
191.5,33.59,Male,123.2
177.2,33.72,Male,105.9
171.6,28.65,Male,84.4
180.3,27.68,Male,90.0
183.0,28.09,Male,94.1
175.5,27.25,Male,83.9
177.2,36.43,Male,114.4
178.9,26.18,Male,83.8
185.3,34.75,Male,119.3
186.5,27.22,Male,94.7
196.2,30.81,Male,118.6
184.8,28.38,Male,96.9
187.3,26.27,Male,92.2
179.0,24.92,Male,79.8
178.1,22.19,Male,70.4
174.0,26.19,Male,79.3
182.9,27.63,Male,92.4
186.1,25.5,Male,88.3
176.9,33.74,Male,105.6
175.7,34.18,Male,105.5
190.8,22.88,Male,83.3
186.3,25.57,Male,88.7
180.6,19.89,Male,64.9
189.4,25.42,Male,91.2
179.3,26.28,Male,84.5
181.8,24.61,Male,81.3
173.6,25.49,Male,76.8
189.3,26.27,Male,94.1
177.8,28.22,Male,89.2
187.4,26.25,Male,92.2
188.1,15.5,Male,54.8
173.9,32.13,Male,97.2
181.3,20.8,Male,68.4
176.4,23.21,Male,72.2
177.1,29.09,Male,91.2
174.8,27.05,Male,82.7
173.5,23.82,Male,71.7
184.9,23.83,Male,81.5
190.5,28.35,Male,102.9
176.9,31.5,Male,98.6
181.5,28.38,Male,93.5
175.5,25.82,Male,79.5
184.2,23.18,Male,78.6
178.7,22.98,Male,73.4
193.0,31.45,Male,117.1
178.0,27.94,Male,88.5
193.5,24.72,Male,92.6
182.8,22.42,Male,74.9
179.6,26.76,Male,86.3
177.2,29.2,Male,91.7
183.8,23.55,Male,79.6
171.7,27.37,Male,80.7
180.6,28.7,Male,93.6
188.0,32.56,Male,115.1
175.9,32.52,Male,100.6
193.6,23.75,Male,89.0
193.1,25.31,Male,94.4
170.5,25.41,Male,73.9
179.1,22.79,Male,73.1
181.8,21.81,Male,72.1
179.2,23.97,Male,77.0
183.4,28.33,Male,95.3
177.7,26.72,Male,84.4
172.9,31.56,Male,94.3
179.9,26.83,Male,86.8
178.2,29.36,Male,93.2
179.7,28.65,Male,92.5
181.3,21.17,Male,69.6
197.3,25.42,Male,99.0
184.7,33.58,Male,114.6
188.0,25.88,Male,91.5
185.0,25.74,Male,88.1
178.8,30.43,Male,97.3
170.8,24.74,Male,72.2
183.1,27.86,Male,93.4
181.9,27.85,Male,92.1
165.5,32.37,Male,88.7
179.4,24.39,Male,78.5
182.7,23.91,Male,79.8
178.5,23.82,Male,75.9
188.9,24.49,Male,87.4
180.2,22.07,Male,71.7
181.2,28.67,Male,94.1
173.3,27.83,Male,83.6
189.3,23.38,Male,83.8
185.8,28.18,Male,97.3
173.5,22.49,Male,67.7
173.4,32.29,Male,97.1
179.9,23.76,Male,76.9
185.0,31.68,Male,108.4
166.8,26.86,Male,74.7
180.6,28.1,Male,91.7
174.6,34.6,Male,105.5
185.3,34.26,Male,117.6
181.8,23.96,Male,79.2
183.3,25.53,Male,85.8
184.1,22.86,Male,77.5
182.1,24.02,Male,79.7
168.8,30.72,Male,87.5
187.1,22.59,Male,79.1
180.9,25.3,Male,82.8
173.8,21.17,Male,63.9
187.8,25.9,Male,91.3
174.7,27.85,Male,85.0
175.3,28.21,Male,86.7
182.2,23.62,Male,78.4
180.3,24.47,Male,79.5
190.5,23.26,Male,84.4
187.9,30.65,Male,108.2
188.4,25.35,Male,90.0
174.5,23.43,Male,71.3
172.3,26.26,Male,78.0
192.5,28.89,Male,107.1
181.0,24.22,Male,79.3
185.3,31.77,Male,109.1
181.4,32.5,Male,106.9
170.9,28.9,Male,84.4
179.0,25.65,Male,82.2
190.2,19.97,Male,72.2
185.4,23.55,Male,80.9
179.2,21.16,Male,68.0
178.3,29.47,Male,93.7
185.8,22.78,Male,78.6
194.2,29.18,Male,110.0
190.5,26.66,Male,96.7
192.3,21.4,Male,79.1
179.6,26.94,Male,86.9
178.7,24.02,Male,76.7
185.4,31.46,Male,108.1
177.4,23.18,Male,72.9
180.8,27.14,Male,88.7
170.4,15.15,Male,44.0
188.3,25.8,Male,91.5
195.6,26.58,Male,101.7
193.2,18.87,Male,70.4
173.7,22.45,Male,67.7
179.9,26.56,Male,86.0
185.6,30.92,Male,106.5
185.9,29.98,Male,103.6
194.0,25.62,Male,96.4
186.1,23.78,Male,82.4
184.8,24.97,Male,85.3
179.6,32.05,Male,103.4
178.5,23.48,Male,74.8
193.0,28.92,Male,107.7
171.3,20.75,Male,60.9
175.5,22.38,Male,68.9
174.5,27.16,Male,82.7
187.8,32.23,Male,113.7
181.8,24.82,Male,82.0
186.6,30.21,Male,105.2
192.7,26.55,Male,98.6
177.2,33.01,Male,103.7
177.1,26.82,Male,84.1
177.2,28.07,Male,88.1
170.0,23.29,Male,67.3
179.0,33.85,Male,108.5
185.1,31.46,Male,107.8
173.6,29.46,Male,88.8
182.1,27.86,Male,92.4
181.8,23.41,Male,77.4
185.3,37.78,Male,129.7
176.6,23.71,Male,73.9
175.5,25.91,Male,79.8
178.2,21.17,Male,67.2
180.3,25.93,Male,84.3
181.9,28.42,Male,94.0
191.0,27.8,Male,101.4
171.8,23.44,Male,69.2
182.4,27.12,Male,90.2
177.0,28.02,Male,87.8
179.5,32.69,Male,105.3
172.2,20.81,Male,61.7
185.5,24.91,Male,85.7
178.2,26.73,Male,84.9
178.5,24.7,Male,78.7
188.6,26.22,Male,93.3
177.1,26.4,Male,82.8
182.0,34.39,Male,113.9
177.2,24.68,Male,77.5
173.3,27.37,Male,82.2
185.2,29.01,Male,99.5
189.0,18.36,Male,65.6
181.0,22.17,Male,72.6
175.9,28.41,Male,87.9
176.1,31.5,Male,97.7
182.2,29.48,Male,97.9
177.8,20.56,Male,65.0
180.6,24.52,Male,80.0
178.4,33.02,Male,105.1
196.5,19.31,Male,74.6
172.3,28.97,Male,86.0
186.0,26.65,Male,92.2
166.1,22.99,Male,63.4
176.3,31.01,Male,96.4
192.6,28.66,Male,106.3
176.6,24.91,Male,77.7
170.8,24.07,Male,70.2
182.0,21.37,Male,70.8
183.7,20.68,Male,69.8
183.3,28.7,Male,96.4
178.0,31.91,Male,101.1
177.5,34.75,Male,109.5
185.3,19.44,Male,66.7
176.2,26.12,Male,81.1
185.4,20.03,Male,68.8
192.2,27.24,Male,100.6
185.2,27.96,Male,95.9
177.7,27.93,Male,88.2
172.1,25.19,Male,74.6
181.4,32.82,Male,108.0
176.2,32.8,Male,101.8
173.0,34.48,Male,103.2
181.3,31.78,Male,104.5
195.1,26.55,Male,101.1
177.2,27.53,Male,86.4
177.9,26.56,Male,84.1
188.7,20.3,Male,72.3
180.4,29.67,Male,96.6
171.4,26.31,Male,77.3
185.9,34.52,Male,119.3
186.6,30.07,Male,104.7
190.4,27.56,Male,99.9
182.5,28.13,Male,93.7
180.6,32.53,Male,106.1
185.2,24.92,Male,85.5
181.3,28.32,Male,93.1
178.0,32.82,Male,104.0
172.2,27.35,Male,81.1
176.6,30.01,Male,93.6
191.3,29.69,Male,108.7
182.0,28.26,Male,93.6
173.7,29.39,Male,88.7
180.2,30.14,Male,97.9
186.1,30.72,Male,106.4
187.8,34.19,Male,120.6
181.1,27.11,Male,88.9
181.8,21.87,Male,72.3
177.6,34.92,Male,110.1
182.8,27.62,Male,92.3
186.3,24.01,Male,83.3
170.3,29.06,Male,84.3
183.7,22.47,Male,75.8
196.0,29.11,Male,111.8
177.0,21.29,Male,66.7
167.3,29.6,Male,82.8
172.8,33.3,Male,99.4
184.3,20.25,Male,68.8
170.3,26.74,Male,77.6
186.3,33.9,Male,117.7
177.5,28.1,Male,88.5
182.8,26.16,Male,87.4
186.4,21.19,Male,73.6
178.7,30.35,Male,96.9
183.3,25.66,Male,86.2
166.6,24.08,Male,66.8
188.6,26.49,Male,94.2
163.5,25.17,Male,67.3
182.1,20.22,Male,67.1
186.9,31.49,Male,110.0
183.1,30.64,Male,102.7
178.3,20.33,Male,64.6
169.3,29.11,Male,83.4
184.6,26.38,Male,89.9
186.5,31.73,Male,110.4
192.8,32.88,Male,122.2
179.3,30.97,Male,99.6
178.6,20.69,Male,66.0
185.3,28.81,Male,98.9
183.9,23.32,Male,78.9
179.6,31.95,Male,103.1
168.1,22.78,Male,64.4
184.0,33.36,Male,112.9
183.6,27.49,Male,92.7
186.2,35.12,Male,121.8
187.2,24.3,Male,85.2
189.8,28.26,Male,101.8
178.7,29.58,Male,94.5
189.1,28.9,Male,103.3
173.2,31.8,Male,95.4
181.3,30.19,Male,99.2
187.2,32.87,Male,115.2
171.6,24.68,Male,72.7
181.6,27.54,Male,90.8
171.7,29.99,Male,88.4
179.2,25.83,Male,82.9
175.8,27.78,Male,85.9
173.4,26.27,Male,79.0
179.8,26.56,Male,85.9
168.8,30.68,Male,87.4
185.4,20.78,Male,71.4
184.8,30.87,Male,105.4
178.5,27.96,Male,89.1
183.7,30.98,Male,104.5
183.9,25.92,Male,87.7
166.4,22.44,Male,62.1
182.8,34.26,Male,114.5
180.0,21.53,Male,69.8
185.3,28.21,Male,96.9
184.3,28.85,Male,98.0
186.3,31.09,Male,107.9
191.4,28.03,Male,102.7
180.6,27.85,Male,90.8
179.7,28.47,Male,91.9
178.7,27.47,Male,87.7
177.6,29.07,Male,91.7
182.1,29.12,Male,96.6
175.8,22.9,Male,70.8
162.7,23.09,Male,61.1
183.7,26.36,Male,89.0
172.8,24.73,Male,73.8
179.0,17.06,Male,54.7
175.1,23.85,Male,73.1
178.6,28.4,Male,90.6
185.7,28.66,Male,98.8
182.0,25.9,Male,85.8
172.3,30.91,Male,91.8
169.1,29.5,Male,84.4
179.5,19.94,Male,64.2
178.5,28.16,Male,89.7
165.2,22.28,Male,60.8
181.5,27.67,Male,91.2
185.2,25.34,Male,86.9
182.6,29.21,Male,97.4
170.7,20.61,Male,60.1
174.5,22.14,Male,67.4
171.3,26.87,Male,78.8
183.3,34.44,Male,115.7
181.1,24.6,Male,80.7
178.5,26.29,Male,83.8
177.0,29.2,Male,91.5
182.7,24.12,Male,80.5
164.6,30.8,Male,83.4
174.1,29.84,Male,90.4
191.8,27.87,Male,102.5
173.7,30.48,Male,92.0
189.3,26.22,Male,94.0
193.5,26.26,Male,98.3
183.0,28.05,Male,93.9
166.6,29.41,Male,81.6
181.9,24.52,Male,81.1
171.6,31.73,Male,93.4
179.1,23.74,Male,76.2
184.5,26.57,Male,90.4
183.0,23.31,Male,78.1
191.3,23.65,Male,86.5
180.5,31.62,Male,103.0
178.7,32.37,Male,103.4
180.8,28.11,Male,91.9
182.8,28.96,Male,96.8
169.6,18.31,Male,52.7
187.4,28.43,Male,99.8
169.7,22.79,Male,65.6
171.0,16.13,Male,47.2
190.6,28.84,Male,104.8
188.8,27.51,Male,98.1
182.2,29.06,Male,96.5
178.5,24.94,Male,79.5
169.5,27.32,Male,78.5
189.9,22.41,Male,80.8
177.3,35.66,Male,112.1
176.8,27.34,Male,85.5
191.5,28.79,Male,105.6
182.4,26.0,Male,86.5
178.6,28.88,Male,92.1
182.9,27.09,Male,90.6
172.3,28.49,Male,84.6
173.6,24.47,Male,73.7
170.7,26.21,Male,76.4
189.6,28.51,Male,102.5
188.2,24.73,Male,87.6
179.7,28.7,Male,92.7
169.6,26.54,Male,76.3
176.7,37.52,Male,117.1
176.9,24.15,Male,75.6
187.0,22.46,Male,78.5
187.7,26.69,Male,94.0
188.2,25.57,Male,90.6
201.8,25.02,Male,101.9
174.1,35.79,Male,108.5
184.3,27.32,Male,92.8
183.1,24.25,Male,81.3
193.0,24.63,Male,91.7
171.3,26.77,Male,78.6
187.5,24.62,Male,86.6
174.8,24.4,Male,74.6
187.1,30.13,Male,105.5
185.6,22.73,Male,78.3
174.4,32.38,Male,98.5
186.0,26.16,Male,90.5
179.5,33.64,Male,108.4
186.3,26.73,Male,92.8
171.8,23.99,Male,70.8
183.0,29.83,Male,99.9
177.3,31.14,Male,97.9
184.0,24.85,Male,84.1
181.3,26.71,Male,87.8
169.4,27.0,Male,77.5
180.0,36.74,Male,119.0
185.0,30.34,Male,103.8
188.5,30.58,Male,108.7
182.0,19.94,Male,66.0
189.3,27.32,Male,97.9
163.1,25.8,Male,68.6
191.0,32.24,Male,117.6
174.4,35.21,Male,107.1
170.2,24.41,Male,70.7
176.0,22.27,Male,69.0
172.7,30.4,Male,90.7
167.2,22.78,Male,63.7
177.9,27.55,Male,87.2
172.9,27.6,Male,82.5
177.3,31.02,Male,97.5
175.1,26.86,Male,82.4
186.2,29.33,Male,101.7
174.5,29.53,Male,89.9
178.4,24.37,Male,77.6
189.3,24.09,Male,86.3
191.2,37.08,Male,135.6
178.6,35.59,Male,113.5
185.9,23.45,Male,81.0
187.5,19.11,Male,67.2
181.8,29.69,Male,98.1
181.1,28.17,Male,92.4
177.4,30.62,Male,96.4
178.7,31.4,Male,100.3
179.8,29.99,Male,97.0
172.6,29.66,Male,88.4
184.8,26.55,Male,90.7
193.7,28.9,Male,108.4
192.0,23.7,Male,87.4
188.8,23.76,Male,84.7
184.8,30.14,Male,102.9
173.2,30.52,Male,91.6
183.1,26.17,Male,87.7
172.5,28.49,Male,84.8
183.8,33.42,Male,112.9
186.1,30.0,Male,103.9
191.1,29.32,Male,107.1
174.7,24.64,Male,75.2
180.3,25.93,Male,84.3
189.3,24.55,Male,88.0
185.6,21.59,Male,74.4
185.1,19.94,Male,68.3
181.0,28.28,Male,92.6
186.5,26.13,Male,90.9
183.4,26.84,Male,90.3
171.7,31.24,Male,92.1
183.0,25.63,Male,85.8
172.4,20.08,Male,59.7
179.9,28.95,Male,93.7
174.7,28.99,Male,88.5
171.9,25.74,Male,76.1
178.9,32.18,Male,103.0
163.4,24.18,Male,64.6
179.9,26.34,Male,85.2
172.0,31.01,Male,91.7
173.1,19.15,Male,57.4
181.4,26.72,Male,87.9
180.0,28.62,Male,92.7
185.3,24.78,Male,85.1
179.4,18.91,Male,60.9
172.5,23.88,Male,71.1
188.2,26.14,Male,92.6
176.5,29.67,Male,92.4
178.9,28.39,Male,90.9
180.6,27.04,Male,88.2
176.1,25.13,Male,77.9
184.3,19.75,Male,67.1
190.2,27.14,Male,98.2
175.2,23.31,Male,71.6
196.8,24.99,Male,96.8
195.3,24.41,Male,93.1
181.4,24.55,Male,80.8
172.9,24.66,Male,73.7
182.5,34.66,Male,115.4
198.4,28.07,Male,110.5
183.0,22.12,Male,74.1
188.9,29.67,Male,105.9
184.5,23.24,Male,79.1
169.7,34.34,Male,98.9
162.0,20.27,Male,53.2
182.2,33.14,Male,110.0
177.7,36.32,Male,114.7
186.0,27.14,Male,93.9
174.0,27.21,Male,82.4
172.7,26.68,Male,79.6
176.6,29.52,Male,92.1
181.6,36.06,Male,118.9
185.7,24.0,Male,82.8
188.7,30.61,Male,109.0
180.2,27.35,Male,88.8
188.4,30.19,Male,107.2
173.9,29.02,Male,87.8
171.9,27.07,Male,80.0
170.3,34.17,Male,99.1
182.1,28.68,Male,95.1
180.1,24.96,Male,81.0
181.2,24.15,Male,79.3
169.3,30.45,Male,87.3
184.2,23.21,Male,78.8
177.7,28.86,Male,91.1
170.7,31.89,Male,92.9
181.9,33.59,Male,111.1
186.9,24.49,Male,85.5
171.2,20.19,Male,59.2
174.1,30.32,Male,91.9
178.9,34.48,Male,110.4
184.3,20.77,Male,70.5
178.1,30.36,Male,96.3
170.6,27.38,Male,79.7
178.5,27.72,Male,88.3
179.2,30.48,Male,97.9
175.6,25.03,Male,77.2
175.6,31.81,Male,98.1
188.2,35.65,Male,126.3
176.0,27.55,Male,85.3
182.6,26.36,Male,87.9
175.1,28.89,Male,88.6
169.9,26.67,Male,77.0
183.6,32.05,Male,108.0
175.2,26.95,Male,82.7
180.9,32.71,Male,107.0
177.1,23.22,Male,72.8
177.5,28.48,Male,89.7
191.3,27.66,Male,101.2
174.1,40.35,Male,122.3
178.3,34.61,Male,110.0
180.2,27.05,Male,87.8
177.2,34.88,Male,109.5
189.0,25.11,Male,89.7
180.8,21.1,Male,69.0
185.9,22.42,Male,77.5
170.2,27.58,Male,79.9
184.1,28.06,Male,95.1
179.7,27.01,Male,87.2
181.1,30.31,Male,99.4
185.4,23.68,Male,81.4
174.8,26.95,Male,82.3
174.2,24.88,Male,75.5
182.8,27.53,Male,92.0
176.1,25.53,Male,79.2
175.5,27.22,Male,83.8
193.2,32.23,Male,120.3
187.9,25.22,Male,89.0
174.6,26.27,Male,80.1
172.5,24.0,Male,71.4
166.2,28.22,Male,78.0
184.8,24.8,Male,84.7
174.6,23.98,Male,73.1
178.2,39.82,Male,126.4
179.5,23.38,Male,75.3
185.0,26.01,Male,89.0
179.2,21.94,Male,70.5
177.4,36.9,Male,116.1
180.6,26.05,Male,85.0
188.7,24.08,Male,85.7
171.5,38.24,Male,112.5
169.5,28.36,Male,81.5
179.6,25.7,Male,82.9
175.6,24.54,Male,75.7
169.4,23.91,Male,68.6
187.1,27.43,Male,96.0
183.4,32.56,Male,109.5
170.0,29.56,Male,85.4
186.9,19.55,Male,68.3
182.7,26.97,Male,90.0
176.7,30.0,Male,93.7
185.0,30.55,Male,104.6
165.5,24.33,Male,66.6
173.7,20.85,Male,62.9
185.0,34.44,Male,117.9
176.8,24.01,Male,75.1
177.6,30.77,Male,97.1
191.1,27.51,Male,100.5
187.2,30.29,Male,106.1
181.4,26.39,Male,86.8
172.2,31.25,Male,92.7
183.3,27.52,Male,92.5
176.1,27.42,Male,85.0
196.2,36.59,Male,140.9
184.7,30.93,Male,105.5
184.3,23.37,Male,79.4
176.8,28.3,Male,88.5
185.7,27.75,Male,95.7
184.9,26.88,Male,91.9
188.2,24.86,Male,88.1
189.6,24.73,Male,88.9
176.9,25.25,Male,79.0
183.4,27.71,Male,93.2
189.8,27.41,Male,98.7
186.8,35.09,Male,122.4
174.7,25.65,Male,78.3
172.7,19.19,Male,57.2
189.2,26.66,Male,95.4
179.2,23.78,Male,76.4
189.3,27.68,Male,99.2
172.7,22.94,Male,68.4
180.6,28.5,Male,93.0
179.9,25.1,Male,81.2
181.3,23.2,Male,76.3
175.2,25.15,Male,77.2
178.9,23.24,Male,74.4
188.8,29.39,Male,104.8
175.6,26.4,Male,81.4
183.5,28.55,Male,96.1
179.6,29.15,Male,94.0
188.1,29.08,Male,102.9
183.0,20.9,Male,70.0
